Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator D12                      0mil          0mil     1027.6mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1233.9mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1337.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1233.9mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1342.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1347.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1347.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1347.5mil          0mil          0mil  T          0.00 Comment        
